Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM
2026-11-01,52.31928,12.24946,3.5344589,224.81943,43.35748,117.68055,4.0578656,0.66828036,2.5144582,1.0485955,0.1475715,87.36845,4.2967167,3.2579205,52.548218,6.206366,0.067414984,253.74052,0.29930294,0.25652915,14.582206,41.27419,0.20031779,65.651726,0.10712467,23.05397,59.67653,112.65343,245.90074,42.267475,2.5100024,0.17432733,35.858917,1.153137,43.62451,24.068052,4.832352,37.752575,21.050102,0.11242833,12.027942,1.0215385,0.027345365,11.50184,0.946185,446.7937,35.015488,61.112747,91.62241,16.708275,35.605114,36.149563,0.22160843,1.6116306,0.4520911,14.713697,0.10482995,38.383247,99.98473,1.9423822,566.6311,21.50442,1.6216791,0.11415219,1.0222776,1.2255659,0.5423208,0.007965044,19.85122,34.906292,3.0165122,0.044216644,90.9192,0.01884687,10.451991,31.298378,1.1030587,2.23336,63.422165,9.462131,49.7914,294.9113,13.543897,3.3236027,23.096796,8.8791685,0.006815244,1.0112063,36.399364
2026-12-01,52.608154,12.281095,3.5591474,226.69446,43.641148,118.543915,4.0848203,0.67235833,2.5252292,1.0518292,0.14912361,87.91539,4.303564,3.2655277,52.683353,6.216209,0.0688629,255.73955,0.3031341,0.2581987,14.641658,41.42992,0.20198916,66.04268,0.10887678,23.121346,59.749832,113.12315,247.9603,42.4356,2.5170557,0.17584309,35.891956,1.1559012,43.68962,24.163963,4.8531632,37.803173,21.129345,0.11383802,12.040315,1.0266926,0.029736478,11.5379,0.9495384,447.44925,35.196117,61.443462,92.09704,16.782095,35.73528,36.35626,0.22312047,1.6155909,0.4539627,14.788196,0.10759304,38.54431,100.47492,1.9464285,571.62714,21.52246,1.6257111,0.116719484,1.0246854,1.2304168,0.5452939,0.009112213,19.987206,35.114025,3.0209415,0.04537697,91.46924,0.020010661,10.486512,31.438967,1.1062973,2.2445762,63.605152,9.513442,50.074738,297.1493,13.587139,3.3326185,23.152739,8.9110985,0.008018765,1.0147357,36.477196
2027-01-01,52.896305,12.30889,3.5849316,228.49461,43.921265,119.395065,4.113259,0.6765878,2.5361068,1.0551345,0.15079497,88.46494,4.309852,3.2727997,52.78864,6.2237597,0.07042503,257.62567,0.30724633,0.25999418,14.70435,41.576694,0.20378257,66.42038,0.11076422,23.18407,59.786842,113.53333,250.08345,42.59038,2.523908,0.17747697,35.905357,1.1588267,43.72607,24.26363,4.875002,37.832787,21.21061,0.115373276,12.0493965,1.0322129,0.032352675,11.57335,0.95311224,447.60175,35.375343,61.775482,92.56772,16.858414,35.85969,36.57012,0.2247549,1.6196018,0.45596626,14.864542,0.1106038,38.696598,100.95427,1.9505708,576.3597,21.530933,1.6296532,0.11952791,1.0272499,1.2355784,0.54847807,0.010364514,20.13081,35.323257,3.0255642,0.0466432,92.02337,0.021283416,10.521671,31.580097,1.1097479,2.2564979,63.7548,9.567512,50.372295,299.3516,13.629047,3.3415039,23.201338,8.943703,0.009329514,1.0184791,36.54019
2027-02-01,53.202538,12.338995,3.6121378,230.40955,44.21802,120.2983,4.1432943,0.6810295,2.5475452,1.0586122,0.15254863,89.048485,4.3166456,3.2805426,52.906757,6.2322316,0.07206026,259.63712,0.31157386,0.26187864,14.770681,41.73399,0.20566355,66.82117,0.11273286,23.251543,59.837906,113.9792,252.33662,42.756123,2.5311372,0.17918074,35.92624,1.1619285,43.772182,24.369463,4.898077,37.870583,21.296814,0.116962984,12.060219,1.0379324,0.035059523,11.611093,0.9568476,447.9262,35.565475,62.128716,93.069435,16.939175,35.993,36.796864,0.2264579,1.6238225,0.45807216,14.945189,0.113732606,38.858974,101.46529,1.954956,581.39453,21.543465,1.6338096,0.12243319,1.0299515,1.2410216,0.55181456,0.011658463,20.282898,35.544857,3.0304966,0.047947593,92.61245,0.022600744,10.558938,31.72987,1.1133476,2.2690573,63.92106,9.6247,50.688446,301.6948,13.673701,3.3508909,23.254728,8.978211,0.0106861545,1.022397,36.61118
2027-03-01,53.56281,12.376451,3.6430159,232.67978,44.56582,121.3647,4.1772857,0.68603057,2.5607202,1.0626009,0.15446432,89.733185,4.3250017,3.2897558,53.064728,6.2435145,0.07383262,262.0395,0.31633803,0.26394606,14.846505,41.924057,0.20772915,67.29722,0.114865206,23.333717,59.924393,114.537636,254.94867,42.95831,2.5396082,0.18102239,35.965065,1.1654758,43.845776,24.492565,4.9245195,37.929703,21.397287,0.11863062,12.0754795,1.0440816,0.03788189,11.655778,0.9609448,448.66516,35.788322,62.54511,93.6643,17.032743,36.153244,37.06017,0.22828592,1.6286719,0.46040466,15.038499,0.117035076,39.05425,102.071526,1.9600389,587.4352,21.565334,1.6386703,0.12546009,1.0329727,1.2471498,0.5554931,0.013003889,20.457125,35.80316,3.036211,0.049292393,93.30611,0.023973212,10.602204,31.905716,1.1172796,2.283215,64.137535,9.690132,51.053844,304.474,13.726737,3.3618817,23.321955,9.0183325,0.012106141,1.0267426,36.70462
2027-04-01,53.9329,12.414468,3.6747694,234.99156,44.921074,122.454704,4.212323,0.6911439,2.5741458,1.0666525,0.15637933,90.43421,4.3335967,3.2991254,53.22386,6.2547455,0.07559907,264.47522,0.3211461,0.2660159,14.924486,42.116905,0.20979711,67.77971,0.116979145,23.417696,60.011818,115.102745,257.63065,43.163033,2.548137,0.18284674,36.0045,1.1691144,43.91914,24.620373,4.951613,37.989124,21.500816,0.12026333,12.09134,1.0501028,0.040631965,11.701347,0.96503145,449.3924,36.015507,62.97272,94.27451,17.128859,36.317276,37.331432,0.23008843,1.6335917,0.4627492,15.133866,0.12027597,39.252617,102.69101,1.9652534,593.5775,21.587801,1.6435345,0.12840644,1.0360299,1.2533636,0.55917436,0.014316039,20.63603,36.06683,3.0421133,0.05059476,94.01862,0.025307357,10.646553,32.086258,1.1212009,2.2976027,64.356575,9.757229,51.43157,307.31573,13.780793,3.3729959,23.389883,9.059375,0.013495383,1.0311013,36.799103
2027-05-01,54.289307,12.450144,3.705845,237.20782,45.26276,123.50154,4.246642,0.6961292,2.5870957,1.0705656,0.15826085,91.11001,4.3416905,3.3080575,53.370106,6.2650285,0.07733652,266.80096,0.32587355,0.268047,15.000393,42.299583,0.21182981,68.24037,0.119066134,23.497198,60.088017,115.632355,260.23776,43.35627,2.5562696,0.18464431,36.038227,1.1726515,43.983315,24.744417,4.977971,38.0417,21.600824,0.1218744,12.105797,1.0560502,0.043349486,11.744842,0.969053,449.9884,36.23385,63.38424,94.85994,17.221888,36.4732,37.594704,0.23187168,1.6383166,0.46504557,15.226174,0.12348513,39.440685,103.28297,1.9702861,599.4365,21.607506,1.6481591,0.13132061,1.0390166,1.2594311,0.56278956,0.0156111,20.810793,36.32136,3.047841,0.051886614,94.70483,0.026628964,10.68933,32.25979,1.1250631,2.311671,64.56007,9.82266,51.799473,310.0414,13.83235,3.3836062,23.45342,9.098934,0.014869158,1.0353696,36.886456
2027-06-01,54.68481,12.490121,3.7393818,239.65877,45.63976,124.663704,4.2831745,0.70147634,2.6012564,1.0748636,0.16026692,91.86333,4.3507814,3.317963,53.53937,6.276923,0.079181045,269.38446,0.3308727,0.2702199,15.083243,42.50536,0.21401154,68.75426,0.12131701,23.586426,60.18564,116.23065,263.1424,43.57324,2.565265,0.1865812,36.08254,1.1764941,44.062763,24.880737,5.0070047,38.107166,21.712091,0.12359581,12.1230135,1.0627047,0.046250325,11.7934475,0.973477,450.80624,36.476402,63.84345,95.51514,17.325127,36.64766,37.88702,0.23381098,1.643521,0.4675299,15.328423,0.12692633,39.650833,103.94556,1.975859,605.9564,21.633095,1.6532973,0.13443673,1.0422332,1.2660527,0.5667142,0.016983908,21.0032,36.60372,3.0542724,0.053271152,95.47073,0.02804539,10.736861,32.45268,1.1293101,2.3270147,64.79332,9.894554,52.203907,313.0857,13.889839,3.395378,23.5262,9.142921,0.016331397,1.0400548,36.988632
2027-07-01,55.098198,12.530919,3.7742023,242.16997,46.028507,125.86699,4.32135,0.70697236,2.6157491,1.0792931,0.16235214,92.652214,4.3603473,3.328166,53.710793,6.288742,0.081093624,272.0225,0.33604878,0.27248558,15.172161,42.719517,0.21627873,69.283844,0.12364993,23.67965,60.2857,116.84176,266.2169,43.796543,2.5744479,0.18860291,36.1281,1.1805732,44.1413,25.02685,5.0375667,38.173767,21.831078,0.12539922,12.141498,1.0697745,0.049282037,11.844399,0.9781784,451.57697,36.7287,64.32627,96.20552,17.43449,36.8305,38.196136,0.23585209,1.6489344,0.4701417,15.435269,0.13052419,39.86826,104.642685,1.9817604,612.6268,21.660007,1.658546,0.1376985,1.0456673,1.2730153,0.57081735,0.01841304,21.206446,36.89738,3.0613375,0.054719433,96.27636,0.029525993,10.787279,32.65574,1.1338432,2.3430955,65.03135,9.970349,52.637447,316.25995,13.949806,3.4075282,23.601624,9.189198,0.017854733,1.0449975,37.094753
2027-08-01,55.47372,12.567386,3.806203,244.44774,46.381836,126.959465,4.356534,0.712004,2.6288977,1.0833083,0.16429976,93.369606,4.368918,3.3373797,53.861835,6.299122,0.08288711,274.40985,0.34087628,0.2745902,15.253903,42.912315,0.2183812,69.76293,0.12581734,23.763498,60.371357,117.38736,269.0235,43.997066,2.5827322,0.19048947,36.16652,1.1843059,44.20811,25.16004,5.0654435,38.23129,21.939207,0.12711468,12.157728,1.076368,0.052175436,11.890385,0.9825367,452.1947,36.95761,64.764656,96.831375,17.533916,36.99545,38.47786,0.23776284,1.6538249,0.47255614,15.532487,0.13393806,40.06396,105.27377,1.98711,618.6593,21.683296,1.6632631,0.140814,1.0488594,1.2794026,0.5746048,0.01977679,21.392916,37.164303,3.0678406,0.056101486,97.008255,0.030937398,10.833017,32.839848,1.1380402,2.3578427,65.24218,10.039631,53.035168,319.1422,14.0039015,3.4184835,23.668995,9.231164,0.01930349,1.0495242,37.189064
2027-09-01,55.818703,12.601304,3.835896,246.5553,46.707794,127.96606,4.3893423,0.71665144,2.6409757,1.0869727,0.1661435,94.02679,4.3767595,3.3458626,54.00352,6.3088818,0.08459618,276.6178,0.3454393,0.2765695,15.329425,43.088676,0.22035177,70.20273,0.12785524,23.840403,60.453266,117.893555,271.58536,44.181767,2.5903177,0.192275,36.203453,1.1877494,44.272373,25.282625,5.090932,38.28608,22.03763,0.1287843,12.172578,1.0825305,0.05500546,11.932203,0.98659956,452.81958,37.16714,65.166145,97.40353,17.624565,37.14658,38.73573,0.23957248,1.6582544,0.4748087,15.621373,0.1372476,40.24339,105.84927,1.9919794,624.2442,21.705564,1.6675537,0.14386454,1.0518637,1.2852876,0.5781287,0.02111354,21.564337,37.408707,3.0737748,0.05745243,97.678085,0.03231374,10.87456,33.008034,1.1419541,2.37143,65.438225,10.103101,53.401768,321.79163,14.053201,3.4284585,23.730906,9.269343,0.020712666,1.0536846,37.276505
