Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM
2026-11-01,79.86332,38.578606,29.711847,261.62265,70.968216,147.8831,30.23707,26.800665,28.677126,27.183773,26.273724,116.10982,30.47078,29.425446,79.982895,32.420013,26.193466,292.04712,26.42872,26.382967,40.81174,68.547424,26.327158,94.0686,26.23388,49.664547,86.95641,142.62154,279.37726,69.511894,28.670298,26.301062,62.6306,27.282736,70.61809,50.464493,31.014296,64.66391,47.504925,26.239038,38.297104,27.156616,26.155731,37.842552,27.07693,483.70453,62.094124,89.204834,120.180565,43.103405,62.526634,62.889843,26.34825,27.755096,26.579454,41.147064,26.233807,65.56062,129.10716,28.082638,621.9396,47.956886,27.768726,26.24271,27.150251,27.359318,26.670935,26.133778,46.306633,62.04129,29.154665,26.170435,119.53373,26.144823,36.724773,58.15318,27.234198,28.378428,90.974594,35.737938,76.592575,333.01508,39.941956,29.501202,49.683334,35.15735,26.132633,27.143766,63.402153
2026-12-01,80.16157,38.610085,29.73764,263.61523,71.2656,148.79265,30.264433,26.804861,28.688242,27.187103,26.275303,116.684715,30.477627,29.433249,80.12088,32.42983,26.194899,294.18182,26.43255,26.384668,40.871956,68.70753,26.32887,94.47981,26.235655,49.7335,87.032364,143.10019,281.57367,69.68238,28.677559,26.302568,62.663887,27.28552,70.68529,50.55995,31.035725,64.71509,47.586205,26.240427,38.309452,27.16198,26.158058,37.880142,27.080374,484.3868,62.283203,89.54992,120.67106,43.178383,62.659485,63.100113,26.349745,27.759174,26.58133,41.224472,26.236517,65.72853,129.60875,28.08676,627.1822,47.974976,27.772894,26.245247,27.152653,27.364285,26.673922,26.134886,46.4467,62.259724,29.159128,26.171598,120.10593,26.145954,36.760624,58.298965,27.237555,28.389963,91.16282,35.79158,76.89075,335.36084,39.985973,29.51058,49.739983,35.190067,26.133831,27.147346,63.48152
2027-01-01,80.45584,38.63725,29.76445,265.50528,71.556046,149.68008,30.293262,26.8092,28.699389,27.190485,26.277006,117.25717,30.483805,29.440622,80.225746,32.437145,26.196447,296.1729,26.436663,26.386501,40.93543,68.855934,26.33071,94.87201,26.23757,49.79666,87.06916,143.50903,283.82172,69.83674,28.684538,26.3042,62.67585,27.288471,70.7215,50.658577,31.058128,64.74312,47.6688,26.241945,38.31816,27.167719,26.160618,37.916622,27.08404,484.53296,62.468513,89.89158,121.15227,43.255352,62.78481,63.316658,26.351364,27.763262,26.583345,41.303062,26.239483,65.8853,130.09286,28.09095,632.0803,47.982704,27.776917,26.24803,27.155214,27.369564,26.677128,26.136103,46.59422,62.47742,29.16377,26.172865,120.67609,26.1472,36.79676,58.443867,27.24112,28.402218,91.31424,35.847855,77.20278,337.6419,40.02803,29.519684,49.788258,35.22309,26.135138,27.15113,63.543915
2027-02-01,80.76931,38.66687,29.79271,267.51788,71.86424,150.62363,30.323761,26.813757,28.71111,27.194038,26.2788,117.865814,30.49052,29.44849,80.34444,32.44545,26.198078,298.2993,26.441008,26.38843,41.00296,69.01565,26.332644,95.28865,26.23958,49.864956,87.12102,143.95609,286.20535,70.00296,28.69191,26.30591,62.695766,27.291613,70.76795,50.76374,31.081846,64.77994,47.75668,26.243526,38.328735,27.173698,26.163286,37.95553,27.087894,484.86215,62.665627,90.25595,121.66687,43.336998,62.919693,63.547173,26.353065,27.76757,26.58548,41.386223,26.242588,66.05271,130.61252,28.09539,637.3078,47.99472,27.781155,26.250929,27.157927,27.375147,26.680511,26.137367,46.75093,62.708115,29.168749,26.17418,121.28349,26.148497,36.835114,58.598137,27.24485,28.415165,91.483604,35.907455,77.5346,340.0725,40.073036,29.529297,49.841705,35.258118,26.136501,27.155113,63.615
2027-03-01,81.13989,38.70412,29.824818,269.91266,72.22716,151.7435,30.358347,26.818895,28.72464,27.198116,26.280764,118.58206,30.498863,29.457893,80.50517,32.45669,26.199858,300.852,26.445822,26.390553,41.080677,69.21017,26.334782,95.78549,26.241768,49.94884,87.2103,144.5226,288.9714,70.20758,28.700588,26.307774,62.734608,27.295223,70.843254,50.886734,31.1091,64.83929,47.859585,26.245201,38.34397,27.18016,26.166082,38.00181,27.09215,485.62744,62.89781,90.68764,122.28047,43.43186,63.08294,63.816223,26.354902,27.772535,26.587862,41.482765,26.245884,66.25477,131.2341,28.100563,643.62213,48.016537,27.786135,26.25396,27.160978,27.381456,26.68426,26.13869,46.930923,62.97779,29.174562,26.175537,122.00251,26.14986,36.879765,58.779907,27.248941,28.42981,91.70612,35.975845,77.919235,342.96613,40.126884,29.540596,49.90966,35.299053,26.13793,27.159565,63.710075
2027-04-01,81.520676,38.741974,29.857811,272.34937,72.597664,152.88834,30.394028,26.824146,28.738413,27.202251,26.28274,119.31468,30.507454,29.467451,80.66728,32.467903,26.201641,303.43695,26.450712,26.392685,41.161217,69.40724,26.336937,96.28879,26.243952,50.03454,87.30061,145.09615,291.81024,70.414856,28.70933,26.309631,62.774178,27.298944,70.9182,51.01482,31.137049,64.898926,47.96582,26.246853,38.35988,27.186544,26.168837,38.048965,27.096428,486.3801,63.1345,91.13031,122.91049,43.529366,63.250267,64.09396,26.356728,27.777573,26.590277,41.581432,26.249142,66.45969,131.86993,28.105875,650.0442,48.03901,27.791113,26.256927,27.164093,27.387882,26.688036,26.139996,47.11621,63.252625,29.180618,26.176867,122.74176,26.151197,36.92556,58.9664,27.25306,28.444778,91.93142,36.0461,78.317955,345.92273,40.181805,29.55201,49.97844,35.34093,26.139341,27.16406,63.806343
2027-05-01,81.88726,38.777477,29.890104,274.68222,72.95393,153.9878,30.428993,26.82927,28.751677,27.20624,26.284685,120.02061,30.515543,29.476572,80.81621,32.47816,26.203405,305.90387,26.455534,26.394785,41.23989,69.5938,26.339064,96.7686,26.246117,50.115677,87.37943,145.6328,294.56808,70.61055,28.717667,26.311472,62.807922,27.30257,70.983665,51.139313,31.16428,64.951645,48.06853,26.24849,38.374382,27.192884,26.171581,38.09396,27.100655,486.99774,63.362167,91.55614,123.51505,43.62371,63.40942,64.364136,26.358545,27.78241,26.592653,41.67693,26.252394,66.65378,132.47841,28.111006,656.1668,48.058693,27.795834,26.259874,27.167147,27.394169,26.691763,26.14129,47.297585,63.517532,29.186523,26.178194,123.45355,26.152533,36.969772,59.145607,27.257133,28.45945,92.14117,36.11469,78.70683,348.75452,40.234184,29.562885,50.042824,35.381275,26.140747,27.168474,63.89541
2027-06-01,82.29418,38.817356,29.924925,277.26022,73.34686,155.20805,30.466185,26.834763,28.766178,27.210608,26.286747,120.80648,30.524647,29.486673,80.989265,32.490086,26.205267,308.64548,26.460625,26.397018,41.325554,69.80456,26.341337,97.30339,26.248444,50.20706,87.48047,146.24078,297.6353,70.83107,28.726881,26.313435,62.852745,27.306501,71.0649,51.27654,31.194218,65.017715,48.18296,26.250235,38.391727,27.19993,26.17449,38.144157,27.105284,487.8433,63.61528,92.03157,124.19159,43.728256,63.58777,64.66517,26.36051,27.787724,26.595211,41.78262,26.25588,66.870514,133.16188,28.11669,662.98846,48.08439,27.801071,26.263018,27.170414,27.400993,26.695803,26.142658,47.49766,63.811172,29.193142,26.179598,124.247406,26.153955,37.018856,59.344902,27.26158,28.475348,92.382126,36.190002,79.133606,351.91104,40.29271,29.574928,50.11666,35.42617,26.142237,27.173298,64.00006
2027-07-01,82.71775,38.857883,29.960907,279.88828,73.749916,156.46582,30.50493,26.840385,28.78095,27.215088,26.28888,121.624435,30.53419,29.497017,81.16345,32.50187,26.207193,311.427,26.465889,26.399338,41.417496,70.02265,26.343693,97.85153,26.250849,50.302185,87.58301,146.85771,300.8625,71.05705,28.73623,26.315477,62.89843,27.310661,71.1442,51.42354,31.225538,65.08408,48.304867,26.252058,38.410286,27.207382,26.177536,38.196377,27.110186,488.629,63.877094,92.528534,124.90111,43.83852,63.774017,64.98271,26.362576,27.79322,26.597893,41.892445,26.259523,67.09315,133.87804,28.122675,669.93243,48.111145,27.806381,26.266298,27.173899,27.40815,26.70003,26.144089,47.708622,64.114716,29.200401,26.181063,125.078705,26.15544,37.0706,59.553574,27.266306,28.491943,92.626366,36.268997,79.58893,355.1844,40.3535,29.587267,50.192734,35.47316,26.14379,27.178366,64.1081
2027-08-01,83.10271,38.894062,29.993984,282.27124,74.11612,157.60965,30.540672,26.84553,28.794342,27.219143,26.290873,122.36826,30.542742,29.506348,81.317116,32.51221,26.209002,313.94153,26.470804,26.401491,41.502106,70.21898,26.345877,98.34761,26.253086,50.387848,87.67093,147.40782,303.80908,71.26019,28.744667,26.317383,62.936893,27.314472,71.21155,51.55756,31.254086,65.1413,48.41578,26.2538,38.42659,27.214317,26.18045,38.24351,27.114723,489.25574,64.115,92.97975,125.5447,43.938652,63.942024,65.27298,26.364511,27.798183,26.600374,41.992447,26.262993,67.29329,134.5274,28.128107,676.21234,48.134212,27.811148,26.269436,27.177134,27.414711,26.703938,26.14546,47.902386,64.39044,29.207079,26.182459,125.83497,26.156858,37.11754,59.742886,27.270676,28.507162,92.84295,36.34118,80.006676,358.15207,40.408363,29.59838,50.260696,35.515804,26.145267,27.183004,64.204285
2027-09-01,83.45732,38.92785,30.02472,284.48248,74.454895,158.66925,30.574066,26.850283,28.806662,27.22284,26.292763,123.05206,30.55061,29.514963,81.462585,32.52201,26.210728,316.2751,26.475456,26.40352,41.580368,70.39919,26.34792,98.8047,26.255192,50.46683,87.756096,147.92088,306.50427,71.448265,28.752419,26.319191,62.974438,27.317995,71.276855,51.681023,31.280193,65.19638,48.517128,26.255497,38.44163,27.220789,26.183315,38.286514,27.118946,489.89667,64.33363,93.39352,126.135216,44.03,64.096344,65.53995,26.366346,27.802683,26.602695,42.084167,26.266367,67.47716,135.12244,28.133064,682.05145,48.156506,27.815489,26.272514,27.18018,27.42076,26.707588,26.146812,48.080757,64.64325,29.213175,26.183828,126.530136,26.158247,37.16026,59.91633,27.27475,28.521185,93.04576,36.407322,80.392105,360.88348,40.458527,29.608519,50.323563,35.55471,26.146704,27.18727,64.29442
2027-10-01,83.846954,38.96724,30.056744,286.9406,74.825424,159.83452,30.608875,26.855215,28.819792,27.22677,26.294678,123.79918,30.559738,29.524519,81.64323,32.5342,26.212467,318.89197,26.480196,26.40559,41.663513,70.60468,26.350004,99.31394,26.257318,50.557396,87.87912,148.52695,309.42133,71.66347,28.760899,26.321026,63.03231,27.321705,71.3695,51.813362,31.30775,65.27356,48.62709,26.257189,38.461487,27.227448,26.186153,38.33436,27.123331,490.973,64.57341,93.84913,126.79051,44.128494,64.27106,65.82692,26.368217,27.807554,26.605087,42.18269,26.269728,67.68533,135.78891,28.138391,688.62006,48.189266,27.820263,26.27556,27.183367,27.427065,26.711351,26.148144,48.269554,64.91857,29.219728,26.185171,127.2933,26.15962,37.20669,60.10686,27.278986,28.535805,93.29071,36.47711,80.80286,363.92035,40.514675,29.619661,50.398422,35.59694,26.14813,27.191711,64.40545
2027-11-01,84.275215,39.01161,30.09169,289.6713,75.233505,161.11935,30.647053,26.860575,28.834106,27.231037,26.296799,124.61849,30.569914,29.535057,81.85065,32.548218,26.2144,321.80627,26.485443,26.407875,41.754467,70.83231,26.352293,99.8757,26.259666,50.658005,88.026474,149.21144,312.61212,71.90314,28.770178,26.32306,63.102875,27.325754,71.48011,51.957844,31.337734,65.36528,48.74737,26.259092,38.48447,27.234777,26.189377,38.386906,27.128149,492.33444,64.836494,94.34979,127.51176,44.236053,64.46445,66.140755,26.370296,27.81285,26.607712,42.290184,26.27351,67.91578,136.52373,28.144188,695.9321,48.22873,27.825474,26.279009,27.186878,27.433954,26.715488,26.149656,48.47584,65.22011,29.226854,26.186693,128.13138,26.161173,37.25741,60.315872,27.283655,28.551748,93.56925,36.553112,81.25154,367.2735,40.576508,29.631828,50.48275,35.643024,26.149736,27.196558,64.53185
