Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM
2026-11-01,72.91016,37.94844,21.41012,235.7015,72.29497,145.5569,22.643648,18.023573,19.058533,18.343262,17.637583,117.59738,27.499313,34.36842,48.579567,24.407143,17.684404,247.22147,17.639341,17.617159,26.477657,53.041225,17.856289,19.79638,18.482784,45.742096,38.13494,74.82388,59.7817,50.48787,17.864138,19.206642,41.086502,17.878199,34.196068,32.845856,23.62705,52.15383,47.852,18.724474,35.25659,20.351925,17.69583,23.779232,18.088419,17.618336,52.912766,112.66276,84.85149,28.648415,35.347458,75.43227,18.293766,18.406935,17.772184,20.177185,18.837032,58.5514,87.92064,20.01214,38.75805,47.897747,17.920528,18.60806,19.727695,18.677881,21.471708,17.625782,32.928555,19.2933,24.501232,17.685106,102.821655,17.642517,36.18244,44.64293,18.933706,22.808128,45.66449,22.958035,74.872604,237.42458,28.74657,20.93994,38.655327,28.15896,17.753593,19.852789,50.644318
2026-12-01,73.14304,37.32148,21.495394,257.33572,75.38136,156.27538,22.72864,18.087442,19.311039,18.445463,17.649412,124.314705,27.300797,35.285725,47.72001,24.420465,17.697746,275.0885,17.65012,17.626652,26.60328,54.811714,17.886642,20.28186,18.600252,45.505196,37.563004,73.00859,70.72623,50.974674,17.923233,19.469788,40.524616,17.92226,34.063972,32.452003,25.198132,53.12687,48.00417,18.721424,34.966766,20.875032,17.709723,23.659628,18.162659,17.658747,56.5312,116.28432,84.38963,28.44611,34.679306,76.322525,18.394976,18.533928,17.80278,20.723452,19.028214,59.27726,89.036026,20.049438,43.465878,48.955826,17.957233,18.59774,19.71853,18.847004,22.277517,17.633118,38.419453,19.656944,24.379292,17.703362,107.98206,17.651222,36.324833,45.475227,19.150154,23.987446,45.75592,24.310465,74.63772,249.78825,28.723272,21.278387,38.72913,29.15027,17.776234,20.280285,50.863426
2027-01-01,73.27778,36.433624,21.581356,286.5484,79.25361,170.21864,22.788403,18.165297,19.640574,18.562738,17.66264,133.07407,27.013275,36.209045,46.700256,24.41284,17.710894,313.68646,17.663641,17.637766,26.665573,57.23894,17.919088,21.02875,18.728102,45.077183,36.870426,70.83016,88.16306,51.564728,18.013285,19.763735,39.860504,17.978329,33.90611,31.821821,27.442238,54.195957,47.893394,18.705137,34.494995,21.543612,17.723484,23.542149,18.249607,17.75345,61.724594,120.72978,83.860535,28.239002,33.919765,77.38077,18.501694,18.69447,17.84269,21.529427,19.24286,60.16445,90.14545,20.082253,51.1629,49.945915,17.998854,18.575047,19.682089,19.057253,23.251173,17.639381,47.084908,20.228006,24.165016,17.724537,115.08558,17.65993,36.48606,46.604286,19.406616,25.506657,45.86461,26.199194,74.04837,267.31577,28.726135,21.709875,38.84136,30.480007,17.800734,20.84133,51.105915
2027-02-01,73.32473,35.561604,21.665815,319.2577,83.32075,185.39194,22.841038,18.246664,20.007626,18.683216,17.676052,142.46274,26.721144,37.14341,45.70781,24.399433,17.723558,358.1562,17.677584,17.648998,26.71302,59.87776,17.951366,21.947151,18.858875,44.62085,36.20211,68.772,111.374756,52.125195,18.11377,20.069489,39.20118,18.036978,33.74819,31.178936,30.232738,55.24102,47.733295,18.686888,34.001205,22.299479,17.73681,23.440266,18.33961,17.8592,67.66323,125.286224,83.346924,28.053005,33.218933,78.440094,18.608393,18.86822,17.884966,22.5036,19.466663,61.02581,91.18035,20.111643,61.24353,50.880585,18.041403,18.549747,19.641193,19.28362,24.336674,17.645063,59.011353,20.92437,23.939194,17.745846,122.79892,17.66844,36.641487,47.77745,19.679602,27.27834,45.94373,28.50344,73.416145,286.2025,28.73384,22.178276,38.947,31.958075,17.825499,21.481144,51.32783
2027-03-01,73.41819,34.726963,21.75168,354.22418,87.51426,201.29224,22.898928,18.326334,20.389656,18.79917,17.689175,152.29155,26.438042,38.044422,44.751488,24.387518,17.735146,406.8004,17.691374,17.660093,26.764416,62.63276,17.981663,22.998371,18.983877,44.195053,35.563362,66.891174,140.1451,52.71341,18.218954,20.361717,38.573017,18.096096,33.618763,30.566036,33.408836,56.26954,47.57504,18.668722,33.532547,23.086256,17.74905,23.34908,18.428404,17.972633,74.13937,129.9854,82.93209,27.886436,32.566017,79.57263,18.708536,19.04495,17.926828,23.596634,19.682695,61.92896,92.24994,20.140179,73.572464,51.780792,18.081936,18.524956,19.600494,19.509916,25.443213,17.650356,74.021454,21.721672,23.719131,17.766167,130.962,17.676586,36.818344,49.007214,19.950409,29.165482,46.033684,31.092428,72.87677,306.43713,28.75678,22.659878,39.060455,33.506493,17.849194,22.152943,51.57466
2027-04-01,73.54528,33.97386,21.842793,391.03314,91.74997,217.61938,22.974003,18.403057,20.778969,18.90862,17.701956,162.40997,26.170794,38.98838,43.833454,24.381733,17.74596,459.07578,17.704576,17.670568,26.848972,65.43709,18.010918,24.15221,19.104664,43.829636,34.945564,65.15547,174.66212,53.29123,18.3231,20.638561,37.963943,18.154888,33.511497,30.028164,36.930763,57.2892,47.496696,18.653934,33.10902,23.896633,17.760763,23.259644,18.514906,18.083485,81.01378,134.81525,82.53084,27.729183,31.956886,80.73897,18.802221,19.224684,17.967737,24.780006,19.890686,62.853367,93.32965,20.1708,88.028824,52.721283,18.120956,18.502914,19.565306,19.732687,26.555746,17.65559,92.20865,22.590092,23.518112,17.785378,139.3893,17.68464,37.003662,50.260544,20.21814,31.152164,46.11959,33.916153,72.4338,327.0119,28.78087,23.14671,39.155533,35.09288,17.872416,22.850292,51.840405
2027-05-01,73.74554,33.304985,21.944239,430.88107,96.138794,234.84396,23.075428,18.47923,21.180809,19.0166,17.714277,173.12225,25.91814,40.03069,42.95971,24.39243,17.756672,517.64307,17.717339,17.680672,26.990202,68.375046,18.040455,25.40763,19.227898,43.538815,34.363197,63.570534,216.39627,53.887024,18.423885,20.916887,37.37404,18.216217,33.424274,29.556839,40.920334,58.386852,47.569885,18.642384,32.742153,24.766869,17.772621,23.170614,18.6026,18.189081,88.453865,140.02065,82.19877,27.586767,31.393621,82.02201,18.89602,19.412731,18.007135,26.058311,20.102213,63.83772,94.515976,20.20583,104.90191,53.809498,18.16009,18.482944,19.5375,19.957827,27.731808,17.660946,114.54039,23.52394,23.329008,17.803394,148.28473,17.692837,37.215786,51.579517,20.498241,33.32211,46.23666,37.039238,72.1204,348.13425,28.809124,23.648712,39.260925,36.742355,17.895853,23.594076,52.16627
2027-06-01,74.01924,32.727295,22.052067,471.02014,100.44136,251.8844,23.19303,18.550411,21.571226,19.11755,17.72605,183.77985,25.68974,41.07937,42.156197,24.406294,17.767118,577.8752,17.729612,17.690193,27.162235,71.26299,18.068785,26.68317,19.346804,43.319466,33.828133,62.193703,262.90002,54.4689,18.517246,21.180136,36.829403,18.27504,33.362362,29.16492,45.091995,59.462044,47.71598,18.634417,32.423862,25.63222,17.784212,23.088226,18.686464,18.284645,95.93712,145.24652,81.947556,27.462883,30.890545,83.290665,18.985006,19.59522,18.0437,27.354288,20.306927,64.84512,95.716415,20.242264,123.10651,54.913685,18.196665,18.466242,19.51624,20.172125,28.894157,17.666445,139.75256,24.465206,23.1618,17.820242,157.1697,17.701025,37.43725,52.885216,20.770128,35.52746,46.36348,40.26266,71.9467,368.9549,28.837967,24.135605,39.363358,38.34764,17.91841,24.330849,52.515823
2027-07-01,74.41638,32.22319,22.159485,511.52704,104.75803,268.73135,23.319283,18.611399,21.926561,19.208887,17.736935,194.25085,25.485258,42.150833,41.395325,24.42535,17.776623,638.92255,17.740688,17.699,27.352745,73.99201,18.094658,27.88181,19.458168,43.173393,33.336258,60.99392,310.82422,55.05329,18.596346,21.415812,36.322723,18.329985,33.33817,28.843847,49.166817,60.486694,47.95495,18.630346,32.160988,26.437792,17.795027,23.003044,18.764524,18.359512,103.25303,150.64929,81.79384,27.347065,30.428679,84.55252,19.064552,19.759003,18.075022,28.566732,20.489954,65.857475,97.063324,20.281464,141.21199,56.081352,18.230423,18.452824,19.501713,20.366352,29.966948,17.672089,165.67944,25.339096,23.01472,17.835274,165.88214,17.708738,37.67375,54.170143,21.023201,37.653645,46.526608,43.358932,71.98722,389.62787,28.866848,24.59194,39.463722,39.856827,17.939611,25.019184,52.891205
2027-08-01,74.98822,31.795938,22.277555,553.0725,109.13698,285.6724,23.465368,18.666527,22.266617,19.296432,17.74796,204.79984,25.306717,43.33203,40.696465,24.455532,17.785892,702.7167,17.751333,17.707994,27.570997,76.7007,18.120256,29.021553,19.57019,43.119637,32.887817,59.962635,360.8369,55.67266,18.665808,21.636822,35.86561,18.384031,33.352573,28.601185,53.239815,61.5719,48.314365,18.631142,31.94949,27.220263,17.806147,22.918327,18.842804,18.415697,110.60512,156.28864,81.77519,27.241861,30.00558,85.95508,19.140923,19.91516,18.103693,29.716183,20.66212,66.92362,98.593094,20.326574,159.38536,57.380913,18.263834,18.443855,19.49577,20.553282,30.99334,17.67855,192.71089,26.167437,22.891518,17.850103,174.51022,17.716648,37.947876,55.465385,21.266457,39.777103,46.731964,46.40373,72.28714,410.27612,28.902199,25.039822,39.575005,41.33418,17.961382,25.692417,53.313324
2027-09-01,75.82393,31.408998,22.40387,594.3196,113.65111,302.92462,23.624615,18.71325,22.56548,19.37644,17.758324,215.46423,25.1472,44.503265,40.051476,24.494177,17.794508,766.07086,17.761503,17.717073,27.796772,79.32756,18.143293,29.989632,19.673922,43.156975,32.464714,59.092304,407.6686,56.415306,18.720425,21.832314,35.458763,18.434904,33.41098,28.424757,56.846172,62.66744,48.760315,18.63509,31.772799,27.908014,17.816647,22.83223,18.917852,18.454128,117.6367,162.41803,81.9574,27.150043,29.611153,87.53002,19.21071,20.048258,18.126957,30.691376,20.8134,68.1335,100.309166,20.376043,175.86572,58.762627,18.29381,18.4392,19.494518,20.720173,31.90176,17.685417,217.88962,26.877747,22.786283,17.864,183.24619,17.72435,38.282692,56.812363,21.489883,41.702293,46.998863,49.128677,72.870094,431.92126,28.958416,25.450214,39.70346,42.70555,17.981657,26.274052,53.811676
2027-10-01,76.753815,31.06144,22.529161,634.60803,118.093185,319.925,23.77966,18.754477,22.84034,19.452007,17.768242,225.86656,25.000893,45.627407,39.45288,24.528828,17.802492,826.45935,17.77153,17.726274,27.998596,81.8135,18.164316,30.872015,19.771255,43.227844,32.073093,58.36067,452.26825,57.197372,18.76957,22.00837,35.08068,18.481438,33.47599,28.278347,60.12403,63.715797,49.19335,18.640646,31.599556,28.524338,17.826534,22.75251,18.989176,18.48682,124.280075,168.54141,82.27015,27.074173,29.252739,89.11229,19.274128,20.164248,18.147581,31.576986,20.949831,69.35817,102.064026,20.424042,191.32567,60.099415,18.321201,18.436949,19.495167,20.87501,32.7184,17.692333,241.8179,27.538227,22.694338,17.877348,191.77338,17.731743,38.628708,58.123604,21.691666,43.477154,47.270317,51.668587,73.565125,453.88443,29.01995,25.835669,39.843494,43.99147,18.000465,26.792585,54.29991
2027-11-01,77.6497,30.733393,22.639797,674.6953,122.51006,337.13745,23.910667,18.793083,23.10775,19.524387,17.777628,235.92552,24.864202,46.6354,38.892838,24.550291,17.809746,884.29553,17.781391,17.735317,28.144913,84.12133,18.183056,31.783573,19.861628,43.271114,31.70922,57.722794,498.09705,57.956894,18.819948,22.167875,34.724525,18.522602,33.540325,28.131115,63.373257,64.60126,49.509933,18.64539,31.411465,29.099068,17.835518,22.681688,19.056728,18.523792,130.72096,174.45377,82.5959,27.005802,28.927948,90.53523,19.329714,20.267618,18.167517,32.47864,21.073105,70.513916,103.675354,20.464638,207.37833,61.25102,18.346619,18.435255,19.492245,21.024681,33.470177,17.698826,266.06775,28.22501,22.608265,17.890072,200.14067,17.738562,38.950527,59.37849,21.876974,45.180717,47.50453,54.194447,74.244064,476.3651,29.082935,26.210167,39.96572,45.26529,18.017864,27.285736,54.715965
