Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM
2026-11-01,49.96548,19.90054,3.5078263,177.84244,47.38245,106.881516,4.6435637,0.42639342,1.285374,0.7062794,0.04661188,85.27716,9.625821,15.065435,28.941284,6.6779757,0.09941075,184.00626,0.06584135,0.036838938,8.312829,31.128895,0.25527138,1.7651396,0.79871583,26.408255,19.670568,53.018852,32.3171,30.207455,0.24970178,1.4606727,22.362576,0.26223817,15.525635,14.873497,5.4001217,30.885273,28.150473,1.089624,16.952381,2.5103803,0.109597966,5.8884206,0.428578,0.011154646,30.584576,84.65644,63.19445,10.390424,17.175777,50.682793,0.6043671,0.7395077,0.16076705,2.102854,1.1198477,38.69848,61.369637,2.366237,17.126575,27.669153,0.3219493,1.0322101,2.115834,0.91221225,3.3560052,0.042880204,12.977603,1.3486044,6.8130255,0.09182808,75.79555,0.072189346,16.622799,24.75907,1.2102706,4.807706,26.958546,4.5532064,53.403095,196.18906,10.581545,3.0549521,19.682835,9.060169,0.15788603,2.1243768,31.048111
2026-12-01,49.889183,19.253832,3.5649524,193.52457,49.72408,114.78915,4.6953387,0.48472896,1.4990773,0.7980931,0.054769866,90.03105,9.423312,15.778786,28.025747,6.674894,0.11019808,203.91034,0.0746356,0.043540347,8.36091,32.44628,0.28228724,2.1432374,0.8986704,26.070286,19.088634,51.117928,39.98159,30.505203,0.3017912,1.6858871,21.80881,0.30020538,15.354729,14.466848,6.754922,31.53363,28.147833,1.0816885,16.658276,2.9638965,0.120498136,5.7554193,0.48805857,0.022634517,33.333603,87.30728,62.390614,10.142154,16.489857,50.913445,0.6864209,0.84811705,0.18571913,2.5357645,1.2844269,39.247986,61.88851,2.3926725,20.629284,28.385738,0.3547195,1.0216347,2.1017773,1.0496938,4.022508,0.04734335,17.396008,1.6346152,6.6924467,0.105872594,79.92885,0.07956669,16.591364,25.367807,1.3947281,5.860502,26.917995,5.6560674,52.98551,205.11137,10.518969,3.3528,19.631865,9.821966,0.17551456,2.5156755,31.113424
2027-01-01,49.675774,18.352776,3.6206455,214.5689,52.746513,125.26427,4.7236176,0.5564424,1.7775768,0.9031695,0.06426591,96.267265,9.137755,16.475391,26.972372,6.6466317,0.12092618,231.90813,0.08563092,0.05184586,8.333871,34.27178,0.31096298,2.7287724,1.0076272,25.549349,18.42054,48.930405,52.15747,30.876087,0.38174057,1.9350979,21.159163,0.34971946,15.156804,13.827436,8.685923,32.245903,27.852345,1.0613632,16.198978,3.5416095,0.13129541,5.624431,0.5576048,0.05799566,37.25386,90.63811,61.4645,9.882769,15.71831,51.133385,0.77225906,0.9852618,0.2192419,3.1739192,1.469646,39.92517,62.457115,2.4134822,26.313015,29.013699,0.39172873,0.9989166,2.0604813,1.2216723,4.814175,0.050917022,24.290066,2.0875802,6.484584,0.12256414,85.644356,0.086619504,16.527325,26.198902,1.6133893,7.2056093,26.86416,7.1899924,52.201607,217.81718,10.467725,3.7377229,19.593658,10.851411,0.19428499,3.0300915,31.16039
2027-02-01,49.406776,17.469723,3.6757748,237.8345,55.915443,136.63596,4.7477584,0.63110113,2.0861318,1.0109749,0.07401433,102.86819,8.848461,17.171633,25.960712,6.61152,0.13133344,264.05435,0.09695164,0.060340654,8.2928295,36.233284,0.33946553,3.4437728,1.118743,25.015493,17.778063,46.87167,68.132965,31.226767,0.47090125,2.1926885,20.520155,0.4017238,14.966779,13.1768265,11.073351,32.92937,27.509668,1.0395589,15.719998,4.191808,0.14171468,5.5094886,0.62903416,0.13111414,41.676792,94.02869,60.57118,9.648531,15.003523,51.35381,0.85741186,1.1332327,0.25497046,3.9377773,1.6623976,40.580017,63.00711,2.4310868,33.64046,29.583675,0.4294145,0.973596,2.01492,1.4063165,5.685376,0.054072727,33.645607,2.6367118,6.2664614,0.13941047,91.811966,0.093368135,16.461124,27.058298,1.8447863,8.763316,26.780338,9.046961,51.38148,231.35237,10.419997,4.155648,19.55137,11.990034,0.21318135,3.6155682,31.18631
2027-03-01,49.197845,16.627789,3.7342994,262.68304,59.190987,148.5356,4.7782135,0.704144,2.4061189,1.1147748,0.083735935,109.76302,8.5675,17.838446,24.99068,6.577516,0.14096738,299.16867,0.10827826,0.06890698,8.2575445,38.27223,0.3663051,4.2575574,1.2250315,24.511349,17.161758,44.970905,87.71346,31.606695,0.56412584,2.4377384,19.906578,0.45430702,14.800242,12.555773,13.780222,33.60842,27.170694,1.0184634,15.260139,4.865274,0.15136895,5.405116,0.69960654,0.21537332,46.45712,97.55488,59.773216,9.436799,14.333929,51.63857,0.93708926,1.283216,0.2906823,4.788949,1.8486774,41.27463,63.612617,2.4480486,42.497726,30.121647,0.46531916,0.94878197,1.9695969,1.5912169,6.564678,0.057097394,45.27861,3.2615135,6.05324,0.1555904,98.305954,0.09979951,16.416656,27.962067,2.0736976,10.4149885,26.709553,11.119368,50.64346,245.86154,10.383915,4.585747,19.52035,13.181854,0.2311668,4.229292,31.235775
2027-04-01,49.02478,15.867464,3.7984333,288.61932,62.483624,160.67412,4.824517,0.77429783,2.730202,1.2127454,0.09321608,116.80946,8.300636,18.536808,24.054295,6.5495505,0.15005367,336.60333,0.11914418,0.07706203,8.256427,40.31988,0.39229482,5.143279,1.3278165,24.059177,16.55732,43.194286,110.88429,31.97886,0.6561146,2.6696048,19.31005,0.50637376,14.650721,12.00831,16.771578,34.280693,26.910364,1.0009544,14.837741,5.5574846,0.16065249,5.301528,0.76829606,0.2962001,51.474327,101.157265,59.000404,9.237737,13.706612,51.956383,1.0112767,1.4350026,0.32572708,5.7034364,2.0285954,41.979797,64.22313,2.4668365,52.73147,30.685999,0.49984258,0.92660254,1.9298553,1.7731863,7.441149,0.06023421,59.21337,3.934459,5.8578253,0.17091572,104.94138,0.10622196,16.384674,28.876186,2.2994812,12.144714,26.641834,13.365336,49.996475,260.523,10.347391,5.0201006,19.47799,14.393926,0.24886522,4.865423,31.295694
2027-05-01,48.916737,15.189885,3.8719773,316.43597,65.877,173.3668,4.8927374,0.8435911,3.0624917,1.3095686,0.102245845,124.21291,8.047266,19.309467,23.165129,6.5359354,0.15914734,378.02606,0.12968054,0.08503383,8.306929,42.41418,0.4185666,6.09649,1.4325422,23.680136,15.974294,41.54215,138.45346,32.374825,0.74486256,2.9029408,18.735186,0.56031376,14.513323,11.528476,20.146778,35.01214,26.784286,0.9866009,14.466211,6.2974243,0.17008336,5.198137,0.8376976,0.37126917,56.84916,105.02496,58.31073,9.056425,13.124735,52.356506,1.0850204,1.5930223,0.3595863,6.680991,2.211216,42.723824,64.913574,2.489365,64.4765,31.363697,0.5343687,0.90622693,1.8974209,1.9565455,8.361784,0.063558005,76.11004,4.6472487,5.673514,0.18525946,111.88737,0.11283555,16.375788,29.82283,2.5348504,14.02817,26.608088,15.833423,49.470337,275.43756,10.315156,5.465827,19.44165,15.644636,0.26687488,5.542112,31.397404
2027-06-01,48.893757,14.602652,3.9520402,344.29434,69.186424,185.85373,4.9755726,0.90824157,3.3839574,1.4000847,0.11088906,131.52641,7.8174515,20.085487,22.34646,6.527279,0.16807374,420.22153,0.13991906,0.09270315,8.38972,44.442417,0.44384798,7.056056,1.5335991,23.370964,15.433388,40.080757,168.77689,32.76416,0.82673407,3.124349,18.199942,0.6119017,14.398746,11.1271305,23.668142,35.727882,26.733624,0.97596854,14.139783,7.0309663,0.17944607,5.1023984,0.9041457,0.4377702,62.215717,108.89032,57.72807,8.8980665,12.601322,52.785072,1.1549184,1.7457159,0.39109865,7.663391,2.3882122,43.47701,65.631325,2.513494,77.00816,32.059406,0.56662166,0.8890621,1.8716104,2.1310532,9.2678175,0.0671781,94.98918,5.357251,5.5099435,0.19874159,118.775085,0.119579,16.385685,30.756323,2.7628057,15.937204,26.59694,18.366175,49.089287,290.06912,10.287652,5.8957095,19.411198,16.855337,0.2843967,6.2105904,31.51778
2027-07-01,48.986015,14.084906,4.0337796,372.47504,72.49327,198.24243,5.066144,0.96367705,3.6761868,1.4816608,0.11907989,138.77216,7.6100936,20.888557,21.580156,6.5263147,0.17625017,462.75668,0.1491761,0.09984265,8.489214,46.359257,0.4670866,7.949422,1.6277834,23.13033,14.926401,38.78142,199.8327,33.1724,0.8961932,3.3223042,17.700317,0.65992236,14.31541,10.79674,27.085394,36.40092,26.778498,0.9690668,13.861565,7.714315,0.18825771,5.0057793,0.9660796,0.48824137,67.45264,112.85692,57.2531,8.751444,12.118156,53.28675,1.2172805,1.8824539,0.41818246,8.573158,2.5458164,44.254395,66.419716,2.5409236,89.36261,32.813183,0.59601045,0.87498415,1.8522193,2.2877316,10.102663,0.07115595,114.29063,6.0105166,5.3643064,0.21090373,125.53239,0.12603924,16.426529,31.67854,2.9742851,17.769527,26.626287,20.78062,48.91446,304.5031,10.263246,6.297531,19.390087,17.984211,0.30117932,6.8349504,31.676935
2027-08-01,49.235073,13.642157,4.125099,401.35486,75.84128,210.67159,5.1734753,1.0137899,3.9555595,1.5599356,0.1275421,146.08415,7.426778,21.788738,20.872782,6.536958,0.18437985,506.90717,0.15808995,0.10710694,8.614786,48.251514,0.49031633,8.793277,1.7220049,22.969852,14.454486,37.639996,231.9797,33.616295,0.9574326,3.5074456,17.240416,0.7069648,14.265698,10.543328,30.49267,37.124405,26.937313,0.9667405,13.627917,8.37781,0.1974984,4.909993,1.0283484,0.5237125,72.6974,116.98806,56.91103,8.618046,11.672911,53.918663,1.277426,2.0131536,0.4428107,9.430338,2.6944568,45.088085,67.33813,2.5741203,101.65177,33.67768,0.62500894,0.86525315,1.840883,2.4376237,10.902873,0.07592454,134.31877,6.6221337,5.2405224,0.2228797,132.195,0.13289513,16.508846,32.60743,3.1777666,19.596004,26.707336,23.136871,48.98316,318.91418,10.246706,6.6907206,19.388569,19.076696,0.3187686,7.4454584,31.892902
2027-09-01,49.720448,13.24334,4.2245417,430.5935,79.31865,223.25208,5.291684,1.0564749,4.201684,1.6317675,0.13572297,153.60597,7.261926,22.69431,20.215977,6.556774,0.192102,550.44257,0.16680393,0.11457509,8.751889,50.08996,0.5115956,9.507514,1.8088795,22.884188,14.008916,36.65464,262.1422,34.16883,1.0060513,3.6712353,16.816267,0.75159705,14.245302,10.351496,33.494244,37.87713,27.170208,0.9676219,13.4223,8.958628,0.20651022,4.812639,1.0887648,0.5462307,77.73653,121.497986,56.73654,8.497998,11.254981,54.699364,1.3335584,2.1243942,0.46293306,10.159726,2.8253214,46.06595,68.41532,2.6114495,112.762375,34.615948,0.6511477,0.85987407,1.8338305,2.5710475,11.615018,0.08120787,152.90201,7.143077,5.1326065,0.23414984,138.9589,0.13974881,16.642979,33.583294,3.3650608,21.25896,26.862482,25.233095,49.30957,334.24753,10.248023,7.050992,19.417114,20.091652,0.33539447,7.971425,32.18659
