Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM
2026-11-01,27.020803,1.8526363,0.0,119.983376,22.46993,68.20613,0.0,0.0,0.0,0.0,0.0,52.95694,0.0,0.0,9.303001,0.0,0.0,120.791046,0.0,0.0,0.0,9.216564,0.0,0.0,0.0,7.0744133,1.2061977,31.213818,4.852503,9.927038,0.0,0.0,3.638647,0.0,0.0,0.0,0.0,9.616716,8.448944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256388,56.650124,41.537415,0.0,0.0,25.933321,0.0,0.0,0.0,0.0,0.0,18.845556,34.818634,0.0,0.0,7.4405594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.769436,0.0,0.0,4.8752117,0.0,0.0,8.2526,0.0,31.933582,154.95354,0.0,0.0,0.7103405,0.0,0.0,0.0,11.451904
2026-12-01,26.63532,1.186182,0.0,129.7134,24.066795,73.30292,0.0,0.0,0.0,0.0,0.0,55.7474,0.0,0.0,8.331484,0.0,0.0,132.73216,0.0,0.0,0.0,10.080849,0.0,0.0,0.0,6.635376,0.61426353,29.227268,9.236958,10.035732,0.0,0.0,3.0930023,0.0,0.0,0.0,0.0,9.940393,8.291496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.136005,58.330246,40.391594,0.0,0.0,25.504366,0.0,0.0,0.0,0.0,0.0,19.218714,34.740997,0.0,0.0,7.815649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.875633,0.0,0.0,5.2603874,0.0,0.0,8.080072,0.0,31.333307,160.4345,0.0,0.0,0.5345993,0.0,0.0,0.0,11.3634205
2027-01-01,26.07377,0.2719288,0.0,142.58937,26.239418,80.30989,0.0,0.0,0.0,0.0,0.0,59.460472,0.0,0.0,7.244488,0.0,0.0,150.12978,0.0,0.0,0.0,11.304615,0.0,0.0,0.0,6.021515,0.0,27.03065,16.151878,10.187447,0.0,0.0,2.457821,0.0,0.0,0.0,0.0,10.295849,7.8112926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.783127,60.54643,39.068466,0.0,0.0,24.886005,0.0,0.0,0.0,0.0,0.0,19.68589,34.768787,0.0,1.463131,8.081482,0.0,0.0,0.0,0.0,0.0,0.0,1.495224,0.0,0.0,0.0,56.203133,0.0,0.0,5.79352,0.0,0.0,7.863714,0.0,30.35484,168.31862,0.0,0.0,0.3459587,0.0,0.0,0.0,11.214867
2027-02-01,25.488821,0.0,0.0,156.41132,28.51014,87.879974,0.0,0.0,0.0,0.0,0.0,63.273643,0.0,0.0,6.2136154,0.0,0.0,169.9525,0.0,0.0,0.0,12.588806,0.0,0.0,0.0,5.410139,0.0,24.97134,24.891178,10.328339,0.0,0.0,1.8391323,0.0,0.0,0.0,0.0,10.61772,7.2860413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.690355,62.771152,37.795433,0.0,0.0,24.267529,0.0,0.0,0.0,0.0,0.0,20.134222,34.83387,0.0,6.0373936,8.286764,0.0,0.0,0.0,0.0,0.0,0.0,8.27986,0.0,0.0,0.0,60.825016,0.0,0.0,6.3391476,0.0,0.0,7.616947,0.0,29.346819,176.50221,0.0,0.0,0.15574455,0.0,0.0,0.0,11.044788
2027-03-01,24.9775,0.0,0.0,171.14192,30.867712,95.77897,0.0,0.0,0.0,0.0,0.0,67.2345,0.0,0.0,5.2298737,0.0,0.0,191.53693,0.0,0.0,0.0,13.911699,0.0,0.0,0.0,4.8276424,0.0,23.050632,35.28183,10.499983,0.0,0.0,1.240139,0.0,0.0,0.0,0.0,10.947306,6.76635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.774868,65.12436,36.61434,0.0,0.0,23.704506,0.0,0.0,0.0,0.0,0.0,20.620304,34.975292,0.0,11.422985,8.462503,0.0,0.0,0.0,0.0,0.0,0.0,16.535763,0.0,0.0,0.0,65.649895,0.0,0.0,6.9169197,0.0,0.0,7.3854237,0.0,28.41015,185.28595,0.0,0.0,0.0,0.0,0.0,0.0,10.896887
2027-04-01,24.504282,0.0,0.0,186.2055,33.21728,103.72886,0.0,0.0,0.0,0.0,0.0,71.208954,0.0,0.0,4.275135,0.0,0.0,214.13089,0.0,0.0,0.0,15.202679,0.0,0.0,0.0,4.288719,0.0,21.233099,47.106464,10.666491,0.0,0.0,0.6561527,0.0,0.0,0.0,0.0,11.272186,6.32403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.934877,67.49929,35.46997,0.0,0.0,23.173794,0.0,0.0,0.0,0.0,0.0,21.106228,35.116608,0.0,17.434116,8.650713,0.0,0.0,0.0,0.0,0.0,0.0,26.21809,0.0,0.0,0.0,70.49347,0.0,0.0,7.491829,0.0,0.0,7.1640778,0.0,27.559149,194.03412,0.0,0.0,0.0,0.0,0.0,0.0,10.750984
2027-05-01,24.087936,0.0,0.0,201.99088,35.615208,111.88965,0.0,0.0,0.0,0.0,0.0,75.30358,0.0,0.0,3.3705463,0.0,0.0,238.40909,0.0,0.0,0.0,16.45332,0.0,0.0,0.0,3.821457,0.0,19.513762,60.51066,10.862625,0.0,0.0,0.09633255,0.0,0.0,0.0,0.0,11.637424,5.998686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.244453,70.02928,34.42269,0.0,0.0,22.691004,0.0,0.0,0.0,0.0,0.0,21.609928,35.311176,0.0,24.051094,8.917896,0.0,0.0,0.0,0.0,0.0,0.0,37.67969,0.0,0.0,0.0,75.490005,0.0,0.0,8.066143,0.0,0.0,6.979515,0.0,26.820276,202.74088,0.0,0.0,0.0,0.0,0.0,0.0,10.628536
2027-06-01,23.768276,0.0,0.0,217.56853,37.931488,119.82306,0.0,0.0,0.0,0.0,0.0,79.27299,0.0,0.0,2.5367222,0.0,0.0,262.56787,0.0,0.0,0.0,17.62184,0.0,0.0,0.0,3.4224644,0.0,17.967812,74.65376,11.059422,0.0,0.0,0.0,0.0,0.0,0.0,2.2442894,11.993721,5.7512684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49432,72.53412,33.508583,0.0,0.0,22.279476,0.0,0.0,0.0,0.0,0.0,22.108892,35.54623,0.0,30.90982,9.205128,0.0,0.0,0.0,0.0,0.0,0.0,50.2258,0.0,0.0,0.0,80.38048,0.0,0.0,8.627432,0.0,0.0,6.8303967,0.0,26.231869,211.18336,0.0,0.0,0.0,0.0,0.0,0.0,10.519735
2027-07-01,23.55565,0.0,0.0,233.42305,40.228508,127.75351,0.0,0.0,0.0,0.0,0.0,83.29345,0.0,0.0,1.7649899,0.0,0.0,286.59082,0.0,0.0,0.0,18.726501,0.0,0.0,0.0,3.087263,0.0,16.568924,88.84119,11.291512,0.0,0.0,0.0,0.0,0.0,0.0,5.003969,12.3151455,5.602045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.652245,75.064545,32.71236,0.0,0.0,22.020985,0.0,0.0,0.0,0.0,0.0,22.651312,35.776108,0.0,37.513226,9.545015,0.0,0.0,0.0,0.0,0.0,0.0,62.90181,0.0,0.0,0.0,85.18263,0.0,0.0,9.186937,0.0,0.0,6.7259674,0.0,25.841698,219.37836,0.0,0.0,0.0,0.0,0.0,0.0,10.462667
2027-08-01,23.481922,0.0,0.0,249.63724,42.54558,135.67078,0.0,0.0,0.0,0.0,0.0,87.36847,0.0,0.24544716,1.049099,0.0,0.0,311.09766,0.0,0.0,0.0,19.802326,0.0,0.0,0.0,2.8200703,0.0,15.317356,103.1225,11.559929,0.0,0.0,0.0,0.0,0.0,0.0,7.7455235,12.67691,5.560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78969,77.68748,32.046864,0.0,0.0,21.882248,0.0,0.0,0.0,0.0,0.0,23.25255,36.083157,0.0,43.918182,9.974451,0.0,0.0,0.0,0.0,0.0,0.0,75.92665,0.0,0.0,0.0,89.8798,0.0,0.0,9.749474,0.0,0.0,6.6827087,0.0,25.67918,227.55226,0.0,0.0,0.0,0.0,0.0,0.0,10.472483
2027-09-01,23.616962,0.0,0.0,266.86743,44.986187,143.57954,0.0,0.0,0.0,0.0,0.0,91.74771,0.0,0.885355,0.3804779,0.0,0.0,334.81427,0.0,0.0,0.0,20.852352,0.0,0.0,0.0,2.6114006,0.0,14.216976,116.615814,11.922356,0.0,0.0,0.0,0.0,0.0,0.0,10.142315,13.086819,5.580103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83635,80.57794,31.51569,0.0,0.0,21.868706,0.0,0.0,0.0,0.0,0.0,23.998394,36.521477,0.0,49.659027,10.469269,0.0,0.0,0.0,0.0,0.0,0.0,87.9144,0.0,0.0,0.0,94.67159,0.0,0.0,10.354227,0.0,0.81562805,6.726099,1.3375111,25.749048,236.57378,0.0,0.0,0.0,0.0,0.0,0.0,10.561499
2027-10-01,23.873215,0.0,0.0,284.55212,47.424435,151.32193,0.0,0.0,0.0,0.0,0.0,96.2137,0.0,1.5165596,0.0,0.0,0.0,357.50662,0.0,0.0,0.0,21.889479,0.0,0.0,0.0,2.439436,0.0,13.261135,129.79366,12.333189,0.0,0.0,0.0,0.0,0.0,0.0,12.317902,13.503065,5.6066265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75067,83.48459,31.109283,0.0,0.0,21.959156,0.0,0.0,0.0,0.0,0.0,24.806797,37.003635,0.0,55.08368,10.965725,0.0,0.0,0.0,0.0,0.0,0.0,99.3378,0.0,0.0,0.0,99.45968,0.0,0.0,10.965553,0.0,2.1227112,6.8035164,2.695387,25.919615,246.00327,0.0,0.0,0.0,0.0,0.0,0.0,10.687883
2027-11-01,24.180016,0.0,0.0,302.58878,49.84223,158.91187,0.0,0.0,0.0,0.0,0.0,100.64513,0.0,2.0882053,0.0,0.0,0.0,379.93784,0.0,0.0,0.0,22.923424,0.0,0.0,0.0,2.2711372,0.0,12.430023,143.50513,12.763458,0.0,0.0,0.0,0.0,0.0,0.0,14.453999,13.852379,5.5818863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.56844,86.29736,30.740831,0.0,0.0,22.10744,0.0,0.0,0.0,0.0,0.0,25.635872,37.436985,0.0,60.694946,11.375713,0.0,0.0,0.0,0.0,0.0,0.0,111.021774,0.0,0.0,0.0,104.26381,0.0,0.0,11.56464,0.0,3.3770447,6.871641,4.050144,26.097,255.70111,0.0,0.0,0.0,0.0,0.0,0.0,10.813131
2027-12-01,24.450241,0.0,0.0,321.29584,52.250465,166.517,0.0,0.0,0.0,0.0,0.0,105.01456,0.0,2.5457382,0.0,0.0,0.0,402.57898,0.0,0.0,0.0,23.960564,0.0,0.0,0.0,2.0558434,0.0,11.66621,159.22948,13.192852,0.0,0.0,0.0,0.0,0.0,0.0,16.6415,14.095829,5.417862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.394695,88.94935,30.353971,0.0,0.0,22.199059,0.0,0.0,0.0,0.0,0.0,26.442963,37.745438,0.0,67.371895,11.627991,0.0,0.0,0.0,0.0,0.0,0.0,123.54465,0.0,0.0,0.0,109.149605,0.0,0.0,12.15633,0.0,4.549679,6.886101,5.477165,26.151142,265.88098,0.0,0.0,0.0,0.0,0.0,0.0,10.88871
2028-01-01,24.633707,0.0,0.0,344.21817,55.150642,175.9992,0.0,0.0,0.0,0.0,0.0,110.04771,0.0,2.9525948,0.0,0.0,0.0,433.51785,0.0,0.0,0.0,25.22884,0.0,0.0,0.0,1.7576694,0.0,10.869177,182.36862,13.655298,0.0,0.0,0.0,0.0,0.0,0.0,19.795279,14.30261,5.0644474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.114475,91.93747,29.878422,0.0,0.0,22.140484,0.0,0.0,0.0,0.0,0.0,27.293629,38.064823,0.0,77.88211,11.757584,0.0,0.0,0.0,0.0,0.0,0.0,142.08716,0.0,0.0,0.0,115.06031,0.0,0.0,12.834446,0.0,6.0181446,6.8666306,7.48464,26.021393,278.4143,0.0,0.0,0.0,0.3146572,0.0,0.0,10.919033
2028-02-01,24.779655,0.0,0.0,368.13446,58.09355,185.84201,0.0,0.0,0.0,0.0,0.0,114.96364,0.0,3.31843,0.0,0.0,0.0,467.78064,0.0,0.0,0.0,26.516495,0.0,0.0,0.0,1.4517555,0.0,10.140192,210.04959,14.102316,0.0,0.0,0.0,0.0,0.0,0.0,23.474667,14.475439,4.6657925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.125523,94.81313,29.412128,0.0,0.0,22.048195,0.0,0.0,0.0,0.0,0.0,28.106768,38.37583,0.0,90.70743,11.815565,0.0,0.0,0.0,0.0,0.0,0.0,164.46826,0.0,0.0,0.0,121.11986,0.0,0.0,13.501881,0.0,7.6149063,6.8186874,9.779572,25.848982,291.2243,0.0,0.0,0.0,1.3125229,0.0,0.0,10.920485
