Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM
2026-11-01,0.9000673,0.09677229,0.076670766,3.2891667,0.0019013772,2.340617,0.10397938,0.014822511,0.04799531,0.01368223,0.0002616659,2.021525,0.026968364,0.029941026,0.4098832,0.0,0.008166844,5.485564,0.019697376,0.0085675595,0.18233569,0.5423802,0.009254067,1.1039999,0.010969,0.1847486,0.0026724127,0.00042291312,8.642091,0.49947685,0.02996224,0.009257788,0.0,0.0103099635,0.3592546,0.43402737,0.088658005,0.244886,0.27610806,0.010469299,0.07561669,0.03436882,0.0,0.11191164,0.02163668,0.0,0.5950909,1.1542337,1.4689422,0.2361119,0.4156038,0.5631331,0.009438842,0.019001381,0.012495278,0.2990064,0.01904101,0.41656607,1.4834609,0.018028466,12.057077,0.10574597,0.0,0.017131781,0.0,0.023063054,0.019432222,0.0,0.5793008,0.86496824,0.023383077,0.008635363,1.8351403,0.000120463876,0.0,0.46521792,0.020379098,0.06604292,0.7396871,0.22301681,0.90723383,6.065,0.1509126,0.0392232,0.2151816,0.12114918,8.5133e-06,0.020885885
2026-12-01,0.9105115,0.09721351,0.07747138,3.3089728,0.0020118593,2.358071,0.1048894,0.0149241425,0.04827677,0.013762012,0.0003746474,2.0377994,0.026985839,0.03004823,0.40939364,0.0,0.008230457,5.5074983,0.019801911,0.008612604,0.18347508,0.5428432,0.009308058,1.1103684,0.011016889,0.18499008,0.002847979,0.00067023595,8.691743,0.5008297,0.03004414,0.00929045,0.0,0.010373148,0.35984135,0.43488368,0.089101434,0.24658604,0.27665877,0.010509372,0.0756824,0.034463666,0.0,0.11262163,0.021785926,0.0,0.59730077,1.1604022,1.4757445,0.23710273,0.4174117,0.5662061,0.009538394,0.019053428,0.012586524,0.30023903,0.019200325,0.41852447,1.4924589,0.01819291,12.132675,0.10595196,0.0,0.017304504,0.0,0.023284184,0.019511206,0.0,0.5844963,0.8693798,0.023474982,0.008667182,1.8479892,0.00020122841,0.0,0.46731514,0.020501519,0.066309385,0.74314755,0.22397599,0.9136153,6.0642524,0.15153147,0.0393405,0.21622667,0.12187778,9.135374e-05,0.02100054
2027-01-01,0.9226933,0.09765125,0.07843001,3.3333678,0.0021519482,2.3784535,0.10593613,0.015040475,0.048609145,0.013852846,0.00053927134,2.0576446,0.026989188,0.030143486,0.40845937,0.0,0.008300992,5.5346994,0.01990669,0.00866238,0.18470192,0.54309785,0.009367349,1.1185375,0.011067663,0.18520014,0.003073589,0.0009986879,8.7534275,0.5024077,0.030148968,0.00932291,1.1759446e-06,0.010441222,0.36019787,0.4356439,0.089594625,0.24829078,0.27725047,0.010550178,0.0756592,0.034566537,0.0,0.11341523,0.021952553,0.0,0.599661,1.1673608,1.4835476,0.23827125,0.41925672,0.5699031,0.009649416,0.019107252,0.012687842,0.3016384,0.019396473,0.42064536,1.502342,0.018372023,12.226315,0.10607232,0.0,0.017468933,0.0,0.023540286,0.01959163,0.0,0.5909335,0.87450665,0.023563603,0.008700279,1.8624803,0.0003051043,0.000113520386,0.46972445,0.020635996,0.066593215,0.74698347,0.22518347,0.9207402,6.064574,0.15215583,0.03947307,0.21717255,0.12272005,0.00019528868,0.021136275
2027-02-01,0.9341906,0.098018415,0.0793267,3.3577788,0.002313143,2.3980823,0.1069368,0.015147434,0.048924506,0.013931398,0.00072102307,2.0768735,0.026968395,0.030202726,0.40746573,0.0,0.00836137,5.565371,0.02000701,0.008706882,0.1858322,0.5431093,0.009420638,1.1269433,0.011109081,0.18541993,0.0033178257,0.0013434078,8.8149,0.5040113,0.030258372,0.0093464805,0.00017694109,0.010500671,0.3603699,0.4362976,0.09004918,0.2497576,0.27776715,0.010581653,0.07557831,0.03466111,0.0,0.114170454,0.02211063,0.0,0.601779,1.1739073,1.4903784,0.23940167,0.42077023,0.57356775,0.009751727,0.019153664,0.012775635,0.30305654,0.019587466,0.42246854,1.5121874,0.018536283,12.318554,0.10620755,0.0,0.017582392,0.0,0.023759453,0.019662356,0.0,0.59753317,0.8795207,0.023640718,0.008726443,1.8770818,0.00041295675,0.00023065902,0.4721887,0.02075198,0.06687564,0.7506545,0.22647195,0.92830783,6.0658946,0.15270378,0.03957906,0.21802768,0.12348646,0.0003004997,0.021254148
2027-03-01,0.946305,0.09850787,0.080277435,3.3866997,0.002509855,2.419836,0.10803371,0.015272499,0.049284756,0.014026516,0.0009070463,2.0976357,0.027001994,0.030333318,0.40753123,0.0,0.008432397,5.603565,0.02014593,0.008767368,0.18731739,0.5444138,0.009491233,1.1368659,0.011165935,0.18610767,0.0035914488,0.001694653,8.889471,0.5062393,0.030417163,0.009389481,0.00038233507,0.010576193,0.36110824,0.43790787,0.090656154,0.25155234,0.27884763,0.010632406,0.07564502,0.034811012,0.0,0.1150812,0.022292037,0.0,0.6052313,1.1823394,1.4997131,0.24088182,0.422857,0.5778345,0.009860869,0.01922734,0.012882613,0.3048896,0.019743327,0.42512068,1.5237023,0.018712873,12.435619,0.10659839,6.378121e-05,0.01772508,0.0,0.024011647,0.019774238,4.5891906e-05,0.60459113,0.88611126,0.023761202,0.008766343,1.894226,0.000526364,0.0004057947,0.47508767,0.020897256,0.06726686,0.7550585,0.22813189,0.93707794,6.0806527,0.15349807,0.039775997,0.2192577,0.12438398,0.00041190776,0.021405457
2027-04-01,0.95900905,0.09906051,0.081343554,3.4200017,0.0027691056,2.4443393,0.10923651,0.01540788,0.04967562,0.014131121,0.0011371116,2.1211078,0.027046781,0.030482523,0.40794423,0.0,0.008512008,5.648629,0.020301947,0.008834679,0.18889745,0.5462835,0.009567995,1.1481085,0.011233401,0.18700665,0.003932702,0.0021024693,8.977249,0.50891405,0.030604608,0.009439959,0.00061307556,0.010656484,0.3620482,0.43979764,0.091367364,0.2534297,0.2802224,0.010688759,0.07575422,0.034989636,4.3845954e-05,0.11604601,0.02248661,0.0,0.6094247,1.1920515,1.5103745,0.2425555,0.42520827,0.5829573,0.009974785,0.019314907,0.012996572,0.30702806,0.019920735,0.42834184,1.5364226,0.018899767,12.5731735,0.10709733,0.00022159956,0.01787944,0.0,0.024282178,0.019901307,0.00018482479,0.6125852,0.8937769,0.023897178,0.008813423,1.91296,0.0006599046,0.00065676344,0.4783625,0.021058878,0.06771548,0.7601932,0.23001765,0.9468225,6.10591,0.15441142,0.040016457,0.22059488,0.12540326,0.00054205646,0.021577932
2027-05-01,0.97319883,0.09980495,0.082529694,3.4605439,0.003073566,2.472914,0.110629976,0.015570375,0.05015474,0.014260909,0.0013929015,2.148008,0.027150542,0.030693593,0.409336,0.0,0.008606862,5.705923,0.020493394,0.008918184,0.19083165,0.5492961,0.009662642,1.16159,0.011321009,0.18831283,0.0043164412,0.0025344319,9.08206,0.51267487,0.03085206,0.009506927,0.00084572495,0.010760204,0.36375633,0.44269404,0.09223976,0.25573823,0.28220063,0.010766579,0.07602215,0.03523419,0.00036995372,0.11723149,0.022721607,0.0,0.6148235,1.2038456,1.5241182,0.24476601,0.42841503,0.5890173,0.010101666,0.019437127,0.013132466,0.3097429,0.02013368,0.43229747,1.552201,0.019117322,12.733797,0.10781974,0.0003794089,0.018065687,0.0,0.024587458,0.020064367,0.0003257597,0.62163454,0.90306866,0.02407911,0.008875361,1.935097,0.0007968365,0.00093281135,0.4825147,0.021256305,0.06828436,0.7666424,0.23237835,0.9584145,6.145343,0.15559864,0.040328532,0.22232464,0.1266411,0.0006773403,0.021784995
2027-06-01,0.9856049,0.10037442,0.083612345,3.4981613,0.0034350394,2.4983277,0.1118473,0.01570097,0.050534584,0.014362593,0.0017010763,2.1717138,0.027205782,0.030860018,0.41021082,6.68586e-05,0.0086858785,5.755637,0.020653006,0.00898642,0.19250827,0.551679,0.009739687,1.1731795,0.011388466,0.18936194,0.004757284,0.0030223092,9.177712,0.5155191,0.031034287,0.00955948,0.001094104,0.010841062,0.36475727,0.44509745,0.0929829,0.25748077,0.28380322,0.010827978,0.07615335,0.035414368,0.0008558676,0.11823531,0.022910992,0.0,0.6195955,1.214142,1.5361907,0.24667256,0.43108127,0.5942266,0.0102059385,0.019523261,0.013244692,0.31197622,0.020312443,0.43568975,1.565344,0.01929247,12.884176,0.10831178,0.0005612803,0.01822434,0.0,0.024848152,0.020191975,0.00048187227,0.62954885,0.91133046,0.024210373,0.00892261,1.9545784,0.000946798,0.0012403274,0.48576677,0.021413676,0.06873495,0.77150506,0.23437889,0.968566,6.181734,0.15652432,0.040572908,0.22363588,0.12764671,0.00083096814,0.02195494
2027-07-01,0.9976135,0.10091683,0.08467216,3.5348122,0.0038299665,2.5222278,0.11304418,0.015820941,0.050887767,0.014458449,0.002039721,2.1944683,0.02726619,0.0310121,0.41091487,0.00041766014,0.00875741,5.804219,0.020798514,0.009049307,0.19404599,0.55367094,0.009810899,1.1837924,0.011451442,0.19031796,0.0052301856,0.0035354781,9.26996,0.51819944,0.031203112,0.009605334,0.0013441531,0.010915906,0.36560488,0.4473697,0.09365037,0.2589299,0.28529772,0.010884201,0.076264225,0.035582747,0.0015000271,0.119196825,0.023092031,0.0,0.6239693,1.2233838,1.5477259,0.24857585,0.43362886,0.5992691,0.010299544,0.019597705,0.013344513,0.31406808,0.020477535,0.43865106,1.5780085,0.01945586,13.02335,0.10870236,0.00077822636,0.018368084,0.0,0.02508271,0.020302027,0.00068475935,0.6370677,0.9189775,0.024321305,0.008963543,1.9727665,0.0011000165,0.0015621925,0.48888648,0.021555504,0.06914205,0.77593297,0.23631069,0.9785728,6.2192087,0.15734334,0.040781785,0.2247702,0.12861289,0.0009911616,0.02210672
2027-08-01,1.0109737,0.101648115,0.08584326,3.5776532,0.0042432086,2.5499039,0.11437826,0.015963988,0.051317878,0.01457805,0.002389008,2.2207582,0.027389383,0.031224323,0.4125224,0.00083420455,0.008839382,5.8630195,0.020972371,0.009125377,0.19583371,0.5567839,0.009897702,1.1960557,0.011534376,0.19156483,0.0057358453,0.0040448643,9.3786955,0.5218728,0.03142186,0.009668894,0.0015832117,0.011008398,0.36734352,0.45042616,0.09449113,0.26078203,0.28720096,0.01096021,0.076562114,0.035811543,0.002255617,0.12037346,0.023307666,0.00016596324,0.62957376,1.2342687,1.5621243,0.25088802,0.43709838,0.6049593,0.010403968,0.019707913,0.013464174,0.31668934,0.020668682,0.44221747,1.5932475,0.0196497,13.184604,0.10927683,0.0010036934,0.018539697,0.0,0.025350181,0.020438418,0.0009835728,0.645387,0.9283703,0.024465282,0.009020089,1.9935869,0.0012480879,0.0018790741,0.4927205,0.021724757,0.0696445,0.7816013,0.23859629,0.9896719,6.269561,0.15840882,0.04105752,0.2263334,0.12973663,0.0011596591,0.022289464
